temperature,heat_index,humidity,pressure,wind_direction,wind_speed,precipitation,gust_speed,sealevel_pressure,conditions
63,893.68,60,30.38,23.91,12.37,93,12.37,30.15,Smoke
63,904.81,59,30.38,49.07,11.25,93,12.37,30.12,Smoke
63,914.27,57,30.39,8.87,5.62,93,11.25,30.22,Smoke
63,925.33,61,30.38,68.21,7.87,93,10.12,30.37,Smoke
62,934.09,59,30.39,269.81,4.5,93,10.12,30.04,Smoke
63,943.28,57,30.39,36.16,6.75,93,7.87,29.98,Smoke
63,951.22,59,30.39,51.28,9,93,4.5,30.35,Smoke
63,962.51,56,30.39,96.24,9,93,7.87,30.27,Smoke
64,969.73,58,30.39,35.49,13.5,93,4.5,30.13,Smoke
64,979.64,54,30.39,15.16,6.75,93,4.5,30.38,Smoke
63,987.88,55,30.39,23.95,5.62,93,3.37,30.37,Smoke
64,995.36,55,30.39,1.28,3.37,93,7.87,30.08,Smoke
63,1000.69,55,30.39,39.99,5.62,93,11.25,29.9,Smoke
63,1007.72,53,30.39,32.01,6.75,93,7.87,30.07,Smoke
63,1009.68,56,30.4,55.92,13.5,93,7.87,29.99,Smoke
63,1012.96,55,30.4,17.42,6.75,93,5.62,30.03,Smoke
64,1014.42,55,30.39,84.77,6.75,93,6.75,30.35,Smoke
64,1018.59,53,30.4,30.74,11.25,93,5.62,30.31,Smoke
64,1021.35,53,30.4,33.64,10.12,93,5.62,30.22,Smoke
64,1025.7,52,30.4,26.38,13.5,93,3.37,30.02,Smoke
63,1026.5,49,30.4,57.98,6.75,93,1.12,30.03,Smoke
63,1029.3,51,30.4,359.93,4.5,93,0,30.25,Smoke
63,1026.44,56,30.4,35.44,7.87,93,0,30.31,Smoke
63,1025.65,53,30.4,6.47,5.62,93,4.5,30.25,Smoke
63,1027.27,56,30.4,359.93,7.87,93,5.62,29.92,Smoke
64,1021.34,53,30.4,355.12,12.37,93,5.62,29.88,Smoke
64,1021.43,51,30.4,54.4,5.62,93,5.62,30.14,Smoke
64,1017.75,52,30.41,14.61,5.62,93,4.5,30.45,Smoke
64,1017.9,52,30.41,36.19,4.5,93,2.25,30.24,Smoke
64,1013.63,51,30.41,37.32,10.12,93,3.37,29.94,Smoke
64,1008.62,51,30.41,31.73,10.12,93,3.37,30.19,Smoke
64,1003.03,50,30.41,359.92,5.62,93,4.5,30.38,Smoke
64,999.55,51,30.41,31.56,10.12,93,4.5,30.31,Smoke
64,990.23,51,30.42,31.75,7.87,93,3.37,30.29,Smoke
64,983.03,50,30.42,27.02,12.37,93,4.5,30.28,Smoke
64,979.47,51,30.42,19.9,10.12,93,4.5,29.98,Smoke
64,971.99,52,30.42,37.54,5.62,93,4.5,29.9,Smoke
64,963.55,53,30.42,0.12,5.62,93,9,30.45,Smoke
64,954.68,53,30.42,170.18,5.62,93,4.5,30.56,Smoke
63,945.02,52,30.42,31.49,11.25,93,5.62,30.4,Smoke
64,937.88,51,30.42,32.77,7.87,93,6.75,30.17,Smoke
64,927.39,50,30.42,30.44,7.87,93,3.37,29.96,Smoke
64,917.65,52,30.42,31.26,7.87,93,4.5,30.04,Smoke
64,907.2,50,30.42,53.87,5.62,93,3.37,30.2,Smoke
63,898.15,51,30.42,46.26,2.25,93,3.37,30.1,Smoke
63,883.59,52,30.42,9.55,4.5,93,4.5,30,Smoke
62,871.54,53,30.42,76.78,4.5,93,4.5,30.1,Smoke
62,860.3,52,30.42,11.51,7.87,93,2.25,30.26,Smoke
63,844.12,52,30.42,50.15,6.75,93,4.5,30.21,Smoke
62,831.86,52,30.42,139.5,4.5,93,3.37,30.11,Smoke
62,818.22,54,30.42,26.02,5.62,93,1.12,29.99,Smoke
62,805.71,54,30.43,352.03,4.5,93,5.62,29.95,Smoke
62,792.03,54,30.43,339.78,2.25,93,3.37,30.09,Smoke
62,776.64,54,30.42,61.32,5.62,93,3.37,30.08,Smoke
62,761.38,54,30.43,71.19,6.75,93,3.37,30.03,Smoke
62,744.78,54,30.42,35.49,2.25,93,6.75,30.06,Smoke
62,730.74,53,30.42,32.29,4.5,93,11.25,29.97,Smoke
62,713.44,54,30.42,64.24,6.75,93,7.87,29.91,Smoke
62,694.68,52,30.42,12.6,3.37,93,7.87,30.03,Smoke
62,679.66,54,30.42,36.2,4.5,93,2.25,30.15,Smoke
61,662.26,55,30.42,359.92,5.62,93,9,30.08,Smoke
61,642.27,55,30.42,33.73,9,93,3.37,30.06,Smoke
61,623.85,56,30.42,55.33,4.5,93,3.37,30.11,Smoke
61,605.51,56,30.42,72.33,5.62,93,5.62,30,Smoke
61,587.31,57,30.42,55.57,6.75,93,2.25,29.92,Smoke
60,567,57,30.42,109.91,4.5,93,3.37,29.9,Smoke
60,547.21,58,30.42,104.5,3.37,93,3.37,29.98,Smoke
60,525.23,59,30.41,42.17,7.87,93,4.5,30.24,Smoke
60,506.22,60,30.41,74.08,5.62,93,4.5,30,Smoke
60,484.69,61,30.41,97.72,3.37,93,1.12,29.94,Smoke
59,465.71,63,30.41,70.01,1.12,93,7.87,29.96,Smoke
59,446.9,62,30.41,55.89,6.75,93,2.25,29.92,Smoke
59,426.1,64,30.41,80.52,3.37,93,5.62,29.86,Smoke
58,404.77,66,30.41,114.91,2.25,93,1.12,30.08,Smoke
58,384,68,30.41,105.99,3.37,93,2.25,30.04,Smoke
57,362.68,70,30.4,16.41,4.5,93,5.62,29.91,Smoke
56,340.39,74,30.4,122.53,2.25,93,7.87,29.86,Smoke
54,319.65,78,30.4,114.74,3.37,93,14.62,30.04,Smoke
53,295.67,80,30.4,141.69,5.62,93,9,29.97,Smoke
52,269.87,82,30.4,162.19,4.5,93,7.87,29.91,Smoke
51,242.36,83,30.4,156.29,5.62,93,11.25,29.92,Smoke
50,214.39,85,30.39,150.1,4.5,93,6.75,29.87,Smoke
49,160.24,86,30.39,169.42,5.62,93,9,29.8,Smoke
48,23.47,86,30.39,168.51,5.62,93,12.37,29.98,Smoke
48,21.98,87,30.39,155.47,5.62,93,12.37,29.95,Smoke
47,20.93,87,30.39,171.38,5.62,93,6.75,29.89,Smoke
47,19.82,87,30.39,185.45,6.75,93,12.37,29.87,Smoke
47,18.65,87,30.39,172.69,7.87,93,11.25,29.82,Smoke
46,17.21,87,30.38,195.59,6.75,93,10.12,29.74,Smoke
46,15.65,87,30.38,189.89,6.75,93,11.25,29.65,Smoke
46,13.91,87,30.38,192.26,5.62,93,7.87,29.68,Smoke
46,11.87,87,30.38,189.68,7.87,93,5.62,29.98,Smoke
46,9.69,86,30.38,189.87,7.87,93,6.75,30.05,Smoke
46,7.27,86,30.38,185.96,4.5,93,6.75,29.99,Smoke
46,5.17,86,30.38,187.6,6.75,93,3.37,30.02,Smoke
46,3.05,85,30.38,187.14,6.75,93,3.37,30.02,Smoke
46,1.69,85,30.38,185.37,6.75,93,5.62,29.98,Smoke
46,1.2,84,30.38,188.5,7.87,93,4.5,30.02,Smoke
46,1.22,84,30.38,189.81,7.87,93,6.75,29.95,Smoke
46,1.21,84,30.38,190.4,7.87,93,6.75,29.91,Smoke
46,1.2,84,30.37,186.28,9,93,4.5,29.87,Smoke
46,1.21,84,30.38,184.25,9,93,4.5,29.87,Smoke
46,1.24,84,30.37,196.6,7.87,93,5.62,29.82,Smoke
46,1.2,84,30.37,188.73,7.87,93,6.75,29.8,Smoke
46,1.2,85,30.37,187.27,9,93,4.5,29.99,Smoke
46,1.22,85,30.37,191.32,9,93,7.87,30.14,Smoke
46,1.23,85,30.37,187.04,5.62,93,6.75,30.08,Smoke
46,1.22,84,30.37,189.8,5.62,93,2.25,30.03,Smoke
46,1.2,84,30.37,175.22,5.62,93,4.5,29.95,Smoke
46,1.23,84,30.37,189.17,6.75,93,2.25,29.85,Smoke
46,1.23,84,30.37,194.28,7.87,93,2.25,29.94,Smoke
46,1.21,84,30.37,190.57,7.87,93,2.25,30.03,Smoke
46,1.21,84,30.37,182.87,6.75,93,5.62,29.99,Smoke
46,1.22,84,30.37,191.63,6.75,93,7.87,29.94,Smoke
46,1.21,84,30.37,192.17,6.75,93,7.87,30.08,Smoke
46,1.21,84,30.37,187.33,6.75,93,6.75,30.08,Smoke
46,1.2,84,30.37,182.58,4.5,93,2.25,30.02,Smoke
46,1.23,84,30.37,192.3,5.62,93,9,29.89,Smoke
47,1.22,84,30.37,191.24,5.62,93,7.87,29.84,Smoke
47,1.23,84,30.37,189.47,5.62,93,6.75,29.95,Smoke
47,1.21,84,30.37,175.34,4.5,93,2.25,30.03,Smoke
46,1.23,84,30.37,171,5.62,93,9,30.01,Smoke
46,1.22,84,30.37,186.46,5.62,93,10.12,29.95,Smoke
46,1.22,84,30.37,170.05,4.5,93,3.37,30,Smoke
47,1.18,84,30.37,187.24,6.75,93,4.5,30.06,Smoke
47,1.2,84,30.37,181.58,6.75,93,12.37,30.03,Smoke
47,1.22,84,30.37,192.97,6.75,93,11.25,29.96,Smoke
47,1.2,84,30.37,160.03,5.62,93,11.25,29.91,Smoke
47,1.27,85,30.37,185.74,6.75,93,7.87,29.95,Smoke
47,1.24,85,30.37,176.62,4.5,93,12.37,30,Smoke
47,1.27,85,30.37,176.95,5.62,93,5.62,29.97,Smoke
47,1.26,85,30.37,187.04,5.62,93,5.62,29.94,Smoke
47,1.28,85,30.37,178.66,4.5,93,12.37,29.95,Smoke
48,1.24,84,30.37,182.48,5.62,93,13.5,29.89,Smoke
48,1.29,84,30.37,148.55,5.62,93,10.12,29.83,Smoke
48,1.28,84,30.37,171.57,4.5,93,11.25,29.8,Smoke
48,1.25,85,30.38,189.6,6.75,93,10.12,29.82,Smoke
48,1.26,85,30.38,178.33,5.62,93,5.62,29.84,Smoke
48,1.26,85,30.38,178.33,4.5,93,3.37,29.89,Smoke
48,1.27,85,30.38,177.29,5.62,93,11.25,29.93,Smoke
48,1.32,86,30.38,146.94,4.5,93,13.5,29.9,Smoke
47,1.27,86,30.38,174.64,5.62,93,11.25,29.85,Smoke
48,1.27,87,30.38,183.53,7.87,93,15.75,29.95,Smoke
48,1.28,86,30.38,185.82,6.75,93,12.37,30.02,Smoke
48,1.3,86,30.38,185.19,7.87,93,11.25,30.02,Smoke
48,1.27,87,30.38,185.37,7.87,93,9,30.03,Smoke
48,1.24,87,30.38,186.36,7.87,93,13.5,30.06,Smoke
48,1.31,87,30.38,184.18,5.62,93,6.75,30.1,Smoke
48,1.26,88,30.38,189.84,6.75,93,14.62,30.12,Smoke
48,1.23,88,30.39,188.96,5.62,93,5.62,30.06,Smoke
48,1.27,88,30.39,171.49,4.5,93,14.62,29.98,Smoke
48,1.31,89,30.39,179.44,5.62,93,12.37,29.99,Smoke
48,1.26,89,30.39,187.36,5.62,93,10.12,30,Smoke
48,1.26,89,30.39,177.37,5.62,93,5.62,29.97,Smoke
48,1.27,89,30.39,185.67,5.62,93,5.62,30.01,Smoke
48,1.26,89,30.39,171.18,4.5,93,7.87,30.01,Smoke
48,1.24,89,30.39,187.64,7.87,93,6.75,29.98,Smoke
49,1.26,89,30.39,187,6.75,93,6.75,29.96,Clear
49,1.25,89,30.4,180.05,5.62,93,10.12,29.98,Smoke
49,1.24,89,30.4,188.22,6.75,93,2.25,30,Smoke
49,1.27,89,30.4,187.61,6.75,93,3.37,29.99,Smoke
49,1.27,89,30.4,182.03,5.62,93,6.75,29.95,Smoke
49,1.26,89,30.4,169.59,3.37,93,4.5,29.98,Smoke
49,1.23,89,30.4,184.15,6.75,93,5.62,30.03,Smoke
49,1.22,89,30.4,185.04,5.62,93,10.12,30.06,Smoke
49,1.23,89,30.4,178.36,4.5,93,4.5,30.1,Smoke
49,1.23,90,30.4,177.36,4.5,93,2.25,30.05,Smoke
49,1.23,90,30.4,178.04,4.5,93,4.5,29.93,Smoke
49,1.23,90,30.4,176.62,4.5,93,3.37,29.87,Smoke
49,1.22,89,30.41,180.47,4.5,93,7.87,29.91,Smoke
50,1.23,89,30.41,169.69,4.5,93,3.37,29.95,Smoke
50,1.22,89,30.41,174.97,3.37,93,5.62,29.94,Smoke
50,1.27,89,30.41,167.05,4.5,93,4.5,29.96,Smoke
50,1.3,88,30.41,159.49,2.25,93,12.37,29.97,Smoke
50,1.28,88,30.41,166.48,4.5,93,10.12,29.93,Smoke
50,1.24,88,30.41,164.35,4.5,93,6.75,29.88,Smoke
50,1.29,88,30.41,167.11,4.5,93,7.87,29.89,Smoke
50,1.23,89,30.41,178.27,6.75,93,11.25,29.95,Smoke
50,1.25,89,30.41,179.76,4.5,93,10.12,29.98,Smoke
50,1.28,89,30.41,187.54,6.75,93,5.62,29.95,Smoke
50,1.26,90,30.41,176.06,7.87,93,3.37,29.89,Smoke
50,1.26,91,30.41,181.79,5.62,93,4.5,29.9,Smoke
50,1.27,91,30.41,182.98,5.62,93,1.12,29.93,Smoke
50,1.28,92,30.41,184.99,5.62,93,5.62,29.99,Smoke
50,1.26,92,30.41,180.08,5.62,93,3.37,30.01,Smoke
50,1.28,91,30.41,178.12,5.62,93,3.37,29.97,Smoke
50,1.28,92,30.41,179.16,3.37,93,4.5,29.94,Smoke
50,1.26,91,30.41,178.94,3.37,93,4.5,29.88,Smoke
50,1.24,91,30.41,178.47,5.62,93,2.25,29.86,Smoke
50,1.28,91,30.41,175.26,4.5,93,4.5,29.9,Smoke
51,1.25,92,30.41,179.89,5.62,93,6.75,29.93,Smoke
51,1.3,93,30.41,179.58,4.5,93,6.75,29.89,Smoke
51,1.26,93,30.41,179.65,5.62,93,3.37,29.87,Smoke
50,1.26,94,30.41,180.05,5.62,93,4.5,29.86,Overcast
50,1.24,94,30.41,181.01,7.87,93,2.25,0,Smoke
50,1.28,95,30.41,175.15,6.75,93,2.25,0,Smoke
50,1.29,95,30.41,170.13,4.5,93,3.37,0,Smoke
50,1.28,95,30.41,171.48,4.5,93,2.25,29.95,Smoke
50,1.25,94,30.41,164.25,3.37,93,1.12,29.94,Smoke
50,1.26,94,30.41,164.22,4.5,93,6.75,29.95,Smoke
51,1.27,94,30.41,161.59,2.25,93,4.5,29.96,Smoke
51,1.27,95,30.41,161.59,3.37,93,3.37,29.93,Smoke
51,1.28,95,30.41,161.59,3.37,93,2.25,29.91,Smoke
51,1.27,95,30.41,157.74,3.37,93,3.37,29.84,Smoke
51,1.28,95,30.41,157.7,3.37,93,4.5,29.8,Smoke
51,1.27,95,30.41,157.73,3.37,93,6.75,29.94,Smoke
51,1.27,95,30.41,181.5,2.25,93,4.5,29.96,Smoke
51,1.27,95,30.41,181.51,3.37,93,4.5,29.92,Smoke
51,1.27,94,30.4,181.56,2.25,93,4.5,29.97,Smoke
51,1.27,94,30.4,181.55,2.25,93,7.87,30,Smoke
52,1.28,93,30.4,181.56,3.37,93,3.37,30.01,Smoke
52,1.29,94,30.4,182.23,3.37,93,5.62,30.05,Smoke
52,1.29,96,30.4,182.99,1.12,93,3.37,30.01,Smoke
52,1.29,97,30.4,183.01,1.12,93,3.37,29.95,Smoke
52,1.25,96,30.4,183.01,1.12,93,1.12,29.98,Smoke
52,1.27,96,30.4,183.01,1.12,93,6.75,29.97,Smoke
52,1.3,96,30.4,183.02,2.25,93,5.62,29.97,Smoke
52,1.28,96,30.39,183.01,2.25,93,6.75,30,Smoke
52,1.26,96,30.39,183.01,3.37,93,3.37,30.01,Smoke
52,1.3,95,30.39,183.01,1.12,93,10.12,29.92,Smoke
52,1.27,95,30.39,183.01,2.25,93,9,29.91,Smoke
52,1.25,95,30.39,183.01,2.25,93,13.5,29.95,Smoke
53,1.3,95,30.39,183.01,2.25,93,10.12,29.95,Smoke
53,1.29,95,30.39,183.01,4.5,93,14.62,29.91,Smoke
53,1.26,94,30.39,178.45,4.5,93,9,29.89,Smoke
53,1.29,94,30.38,41.5,2.25,93,6.75,29.91,Smoke
53,1.23,94,30.38,41.5,2.25,93,2.25,29.91,Smoke
54,1.27,94,30.38,41.5,2.25,93,9,29.92,Smoke
54,1.3,94,30.38,41.5,1.12,93,4.5,30.02,Smoke
54,1.29,95,30.38,41.5,0,93,3.37,30.02,Overcast
55,1.55,94,30.38,41.52,2.25,93,7.87,30.01,Smoke
55,2.78,93,30.38,39.77,0,93,7.87,30.02,Smoke
55,4.63,93,30.38,39.77,1.12,93,7.87,30.05,Smoke
55,6.47,93,30.38,39.77,0,93,5.62,29.99,Smoke
56,8.45,92,30.38,28.99,3.37,93,0,29.88,Smoke
56,10.57,89,30.38,11.71,3.37,93,5.62,29.92,Smoke
56,13.11,87,30.38,20.66,1.12,93,3.37,29.96,Smoke
56,16.06,87,30.38,20.65,3.37,93,5.62,29.95,Smoke
56,19.95,87,30.37,34.36,1.12,93,4.5,29.98,Smoke
57,28.71,87,30.37,35.69,1.12,93,3.37,29.99,Smoke
57,41.55,86,30.37,10.57,2.25,93,0,29.99,Smoke
57,43.42,83,30.37,40.93,1.12,93,2.25,30,Smoke
57,55.97,85,30.37,41.78,1.12,93,6.75,29.93,Smoke
57,57.17,87,30.37,52.25,2.25,93,2.25,29.87,Smoke
57,66.65,88,30.37,59.48,1.12,93,2.25,29.83,Smoke
57,78.91,88,30.37,13.05,1.12,93,9,29.86,Smoke
57,73.09,88,30.37,61.05,4.5,93,11.25,29.94,Smoke
57,327.03,88,30.37,2.84,6.75,93,11.25,30,Smoke
57,199.98,88,30.37,51.31,3.37,93,7.87,29.97,Smoke
57,117.33,88,30.36,351.83,2.25,93,9,29.88,Smoke
57,109.73,87,30.36,25.03,3.37,93,9,29.95,Smoke
58,93.9,87,30.36,34.25,2.25,93,10.12,30.03,Smoke
58,147.89,87,30.36,16.25,4.5,93,11.25,30.07,Smoke
57,179.72,87,30.36,26.77,2.25,93,9,30.02,Smoke
58,151.32,87,30.36,6.76,5.62,93,10.12,30,Smoke
58,136.84,86,30.36,32.98,6.75,93,11.25,30.07,Smoke
58,137.98,86,30.36,14.19,2.25,93,7.87,30.11,Smoke
58,175.03,85,30.36,2.39,6.75,93,5.62,29.92,Smoke
58,117.54,85,30.36,0.11,6.75,93,6.75,29.78,Smoke
59,143.54,85,30.36,0.17,2.25,93,10.12,29.96,Smoke
60,205.58,82,30.36,0.11,6.75,93,7.87,30.03,Smoke
59,256.17,79,30.36,350.24,1.12,93,7.87,30.06,Smoke
59,516.02,80,30.36,60.96,6.75,93,9,30.15,Smoke
59,212.47,82,30.36,24.93,1.12,93,11.25,30.22,Smoke
59,427.36,82,30.36,31.94,5.62,93,7.87,30.27,Smoke
59,379.81,83,30.36,0.57,1.12,93,5.62,30.19,Smoke
59,223.31,83,30.37,34.47,4.5,93,5.62,30.08,Smoke
59,223.77,83,30.37,353.64,6.75,93,9,30.06,Smoke
59,266.97,83,30.36,26.51,3.37,93,7.87,29.97,Clear
59,229.12,81,30.37,30.97,6.75,93,7.87,29.89,ShallowFog
60,258.49,81,30.37,0.1,5.62,93,7.87,29.9,Smoke
61,264.75,79,30.37,32.34,6.75,93,4.5,30.02,ShallowFog
61,932.34,80,30.37,6.88,5.62,93,2.25,29.97,ShallowFog
60,989.25,83,30.37,44.18,7.87,93,2.25,29.85,ShallowFog
60,642.65,82,30.36,359.93,4.5,93,1.12,29.85,ShallowFog
61,507.41,81,30.37,348.15,7.87,93,1.12,29.89,Smoke
61,268.03,78,30.36,27.95,3.37,93,3.37,29.73,Smoke
61,751.04,77,30.36,31.14,4.5,93,9,29.75,Smoke
61,375.39,77,30.36,26.33,6.75,93,9,29.96,Smoke
60,200.48,77,30.36,22.74,6.75,93,5.62,29.98,Smoke
60,284.26,74,30.37,23.78,2.25,93,1.12,30.01,Smoke
60,622.42,75,30.37,46.1,5.62,93,1.12,30.02,Smoke
60,1021.37,77,30.37,12.35,4.5,93,3.37,29.97,Smoke
60,330.28,77,30.37,45.28,5.62,93,4.5,30.06,Smoke
59,325.24,78,30.37,2.85,3.37,93,2.25,30.17,Smoke
59,311.73,81,30.37,0.11,4.5,93,0,30.23,Smoke
59,306.01,81,30.37,19.28,4.5,93,4.5,30.12,Clear
59,293.37,83,30.37,359.84,4.5,93,6.75,30.02,Smoke
59,227.36,79,30.37,37.64,7.87,93,4.5,29.87,Smoke
59,136.09,81,30.37,1.05,2.25,93,9,30.19,Smoke
59,161.71,82,30.37,4.13,3.37,93,6.75,30.28,Smoke
60,170.98,82,30.37,0.62,4.5,93,4.5,30.3,Smoke
60,189.56,83,30.38,27.22,5.62,93,4.5,30.18,Smoke
60,243.04,79,30.38,12.01,4.5,93,5.62,29.85,Smoke
60,479.91,82,30.38,348.56,4.5,93,5.62,29.66,Smoke
60,355.71,81,30.38,55.65,5.62,93,6.75,29.86,Smoke
60,262.32,79,30.39,32.8,4.5,93,6.75,30.08,MostlyCloudy
60,267.67,82,30.39,11.4,3.37,93,5.62,30.03,Smoke
60,331.66,80,30.39,5.97,5.62,93,5.62,30.12,Smoke
60,263.4,81,30.39,6.53,9,93,4.5,30.32,Smoke
61,281.78,79,30.39,10.02,6.75,93,4.5,30.29,Smoke
61,251.31,78,30.39,0.1,1.12,93,4.5,30.14,Smoke
61,251.39,77,30.39,25.11,10.12,93,1.12,30.07,Smoke
61,349.41,76,30.39,26.11,9,93,4.5,30.1,Smoke
62,457,73,30.4,0.11,13.5,93,6.75,30.14,Smoke
64,417.61,71,30.4,1.36,11.25,93,3.37,30.23,Smoke
63,1065.45,70,30.4,336.36,5.62,93,1.12,30.18,Smoke
64,915.28,71,30.4,26.87,5.62,93,4.5,30.06,Smoke
63,698.48,71,30.4,22.55,5.62,93,3.37,30.05,Smoke
63,718.25,70,30.4,127.34,4.5,93,3.37,30.18,Smoke
63,900.41,71,30.4,348.92,5.62,93,5.62,30.38,Smoke
63,840.65,69,30.4,65.38,1.12,93,4.5,30.45,Smoke
63,1387.17,69,30.4,13.13,9,93,5.62,30.43,Smoke
62,1153.38,70,30.4,351.19,5.62,93,5.62,30.4,Smoke
62,1148.24,66,30.4,83.55,6.75,93,4.5,30.27,Smoke
63,669.1,67,30.4,336.46,6.75,93,5.62,30.03,Smoke
63,1136.31,71,30.4,36.78,7.87,93,9,29.98,Smoke
63,1298.4,68,30.41,34.35,3.37,93,7.87,29.86,Smoke
62,1148.18,71,30.41,19.41,2.25,93,6.75,29.83,Smoke
62,1146.34,70,30.41,31.76,4.5,93,4.5,29.75,Smoke
62,1011.93,66,30.41,53.89,6.75,93,4.5,29.7,Smoke
62,559.83,67,30.41,45.08,4.5,93,4.5,29.78,Smoke
61,1041.63,71,30.41,44.53,7.87,93,6.75,29.72,Smoke
60,1009.13,71,30.41,0.11,4.5,93,6.75,29.92,Smoke
60,940.05,70,30.41,0.36,6.75,93,4.5,30.08,Smoke
60,920.85,69,30.41,6.4,3.37,93,5.62,30.37,Smoke
60,905.51,71,30.41,16.93,3.37,93,5.62,30.4,Smoke
59,894.08,70,30.41,0.11,6.75,93,4.5,30.12,Smoke
60,875.37,69,30.41,17.98,5.62,93,3.37,29.96,Smoke
60,860.83,70,30.41,324.63,3.37,93,5.62,29.7,Smoke
60,846.5,71,30.41,21.06,4.5,93,6.75,29.57,Smoke
59,832.09,71,30.41,23.17,4.5,93,4.5,29.84,Smoke
59,818.39,70,30.41,28.34,4.5,93,5.62,29.95,Smoke
59,804.03,74,30.41,3.46,2.25,93,6.75,29.72,Clear
59,789.78,76,30.41,0.11,5.62,93,5.62,29.68,Clear
59,775.25,78,30.41,9.12,5.62,93,6.75,29.94,Clear
59,762.13,78,30.4,37.4,5.62,93,3.37,30.09,Smoke
60,746.41,78,30.4,10.93,5.62,93,3.37,30.23,Smoke
60,729.94,73,30.4,30.69,5.62,93,5.62,30.32,Smoke
59,714.11,72,30.4,0.12,6.75,93,3.37,30.48,Smoke
59,695.98,76,30.4,9.41,4.5,93,3.37,30.42,Smoke
58,679.58,79,30.4,30.46,4.5,93,7.87,30.3,Smoke
58,661.91,79,30.4,11.8,4.5,93,5.62,30.33,Smoke
58,644.63,79,30.4,14.39,2.25,93,6.75,30.28,Smoke
58,626.64,78,30.4,0.19,4.5,93,6.75,30.05,Smoke
58,608.33,78,30.4,36.04,4.5,93,7.87,29.9,Smoke
58,589.97,81,30.4,9.58,3.37,93,6.75,29.79,Smoke
59,570.94,76,30.4,56.26,5.62,93,6.75,30.02,Smoke
59,551.96,67,30.39,3.35,6.75,93,6.75,30.3,Smoke
59,532.48,65,30.39,60.54,1.12,93,5.62,30.26,Smoke
58,512.72,67,30.39,50.13,0,93,5.62,30.28,Smoke
57,492.85,72,30.39,31.17,2.25,93,4.5,30.17,Smoke
57,472.36,74,30.39,104.99,2.25,93,5.62,29.91,Smoke
56,451.12,79,30.39,97.78,1.12,93,7.87,29.79,Smoke
55,430.18,81,30.38,54.01,4.5,93,7.87,29.96,Smoke
54,409.64,83,30.38,43.27,4.5,93,6.75,30.19,Smoke
52,388.16,88,30.38,124.56,2.25,93,4.5,30.32,Smoke
50,366.43,93,30.38,160.38,5.62,93,6.75,30.19,Smoke
49,345.42,97,30.38,146.08,7.87,93,5.62,30.1,Smoke
49,323.83,97,30.38,157.65,7.87,93,7.87,30,Smoke
48,299.86,97,30.38,157.57,10.12,93,6.75,30.31,Smoke
48,198.71,97,30.38,152.08,4.5,93,7.87,30.28,Smoke
48,210.01,95,30.38,125.84,7.87,93,7.87,30.03,Smoke
48,122.09,94,30.38,90.79,3.37,93,11.25,29.94,Haze
48,170.68,87,30.38,36.45,9,93,7.87,30.2,Haze
47,22.43,85,30.37,182.84,2.25,93,5.62,30.32,Haze
47,20.86,83,30.37,184.96,4.5,93,6.75,30.17,Haze
47,19.88,83,30.37,166.88,3.37,93,3.37,30.02,Haze
47,18.99,82,30.37,154.86,2.25,93,7.87,29.87,Smoke
47,17.95,82,30.37,154.32,2.25,93,9,29.81,Smoke
47,16.75,82,30.37,161.32,2.25,93,4.5,29.74,Smoke
46,15.42,83,30.37,161.57,2.25,93,9,29.78,Smoke
46,13.96,85,30.37,172,5.62,93,5.62,30.2,Smoke
46,11.64,83,30.37,180.14,6.75,93,5.62,30.46,Smoke
46,9.72,81,30.37,174.75,9,93,4.5,30.38,Smoke
46,7.26,80,30.37,181.3,2.25,93,6.75,30.35,Smoke
46,5.86,79,30.37,181.3,3.37,93,3.37,30.23,Smoke
46,2.98,79,30.37,179.55,4.5,93,4.5,30.34,Smoke
46,1.62,78,30.37,191.03,3.37,93,4.5,30.32,Smoke
46,1.23,79,30.37,193.75,4.5,93,6.75,30.3,Smoke
46,1.21,78,30.37,197.88,5.62,93,7.87,30.12,Smoke
46,1.2,78,30.37,200.47,4.5,93,4.5,30.21,Smoke
47,1.24,81,30.37,200.49,5.62,93,3.37,30.25,Smoke
47,1.21,83,30.37,196.22,5.62,93,0,29.97,Smoke
47,1.21,83,30.37,201.36,4.5,93,3.37,29.89,Smoke
47,1.26,84,30.37,201.36,3.37,93,3.37,29.99,Smoke
47,1.18,82,30.37,201.34,4.5,93,1.12,30.2,Smoke
48,1.23,80,30.36,223.56,3.37,93,0,30.16,Haze
48,1.24,79,30.36,210.68,5.62,93,2.25,30.1,Haze
48,1.19,80,30.36,223.45,11.25,93,3.37,30.03,Haze
48,1.24,82,30.36,206.91,4.5,93,1.12,30,Haze
48,1.23,88,30.36,176.9,5.62,93,2.25,29.88,Smoke
48,1.21,90,30.36,169.55,5.62,93,2.25,29.73,Smoke
48,1.24,92,30.36,164.62,6.75,93,3.37,30.18,Smoke
48,1.24,92,30.36,178.25,7.87,93,3.37,30.31,Smoke
48,1.21,91,30.36,172.88,7.87,93,2.25,30.4,Smoke
47,1.22,90,30.36,188.92,6.75,93,4.5,30.24,Smoke
47,1.18,87,30.36,178.79,10.12,93,2.25,30.04,Smoke
47,1.24,79,30.36,189.61,7.87,93,3.37,30.04,Smoke
47,1.22,74,30.36,179.69,7.87,93,2.25,30.02,Smoke
47,1.22,73,30.36,184.99,7.87,93,1.12,30.06,Smoke
